CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2898	7448	140	0.8296	-39.001
4004	4857	140	0.8111	2.015
288	10939	140	0.8279	49.032
3772	9223	140	0.9467	-2.016
3818	5060	140	0.8267	-45.057
9223	10525	140	0.8686	234.126
236	288	140	0.9039	-0.000
10525	10829	140	0.9547	0.000
936	4004	140	0.8204	35.964
236	3572	140	0.9155	-45.058
2205	3338	140	0.8182	-45.058
754	5060	140	0.8068	-129.116
2640	10525	140	0.9676	0.000
9223	10939	140	0.9296	-0.000
288	3572	140	0.8758	-45.058
3897	9223	140	0.9025	-51.021
2205	3572	140	0.8499	-81.094
236	7448	140	0.8433	15.995
236	9223	140	0.8676	49.032
2898	3108	140	0.8481	-51.022
3772	10939	140	0.9348	-2.016
288	3772	140	0.8401	51.048
3338	5060	140	0.8361	-36.036
2812	9966	141	0.9018	-18.009
883	14162	141	0.8558	12.000
696	2053	141	0.8849	-114.032
696	9966	141	0.879	-68.972
696	5628	141	0.8851	17.027
1514	9966	141	0.886	-266.062
696	2812	141	0.8608	-50.963
2812	4212	141	0.8438	248.053
2812	5628	141	0.8403	67.990
2053	5628	141	0.861	131.058
1514	14162	141	0.8457	14.015
696	6157	141	0.9404	-28.031
1514	2812	141	0.8482	-248.053
2812	11432	141	0.8689	86.000
4212	9966	141	0.8735	-266.062
5628	6157	141	0.8637	-45.058
6157	9966	141	0.8617	-40.941
1183	1514	141	0.9237	18.011
5082	7447	141	1.0	0.000
2053	9966	141	0.8911	45.059
2053	2812	141	0.8689	63.069
1514	4212	141	0.9702	-0.000
1183	9966	141	0.8485	-248.052
4212	5082	141	0.8471	0.000
1183	4212	141	0.8823	18.010
4212	7447	141	0.8471	0.000
5628	9966	141	0.863	-85.999
2053	6157	141	0.8562	86.000
2831	7709	142	0.9539	-15.977
1355	4271	142	0.8542	15.977
1355	7709	142	0.9588	-88.931
2656	11969	142	0.9377	-54.943
2831	8428	142	0.8842	-129.958
7696	12651	142	0.8542	-15.976
8428	14618	142	0.8755	-270.915
4271	12651	142	0.8542	-15.976
10441	12651	142	0.905	-41.025
7696	11969	142	0.9315	-72.954
9530	12651	142	0.8158	113.982
2694	6899	142	0.9374	-23.052
7709	11248	142	0.9312	111.946
2089	15242	142	0.9042	1.997
2656	7417	142	0.8647	-95.970
7709	9530	142	0.8161	-25.050
5209	5849	142	0.8234	-30.954
1355	9530	142	0.8158	-113.981
2656	5209	142	0.8349	15.978
1355	12651	142	1.0	0.001
2831	11969	142	0.8161	15.978
1355	10441	142	0.9016	41.026
2656	4271	142	0.9175	18.011
1355	7696	142	0.8542	15.977
7709	14618	142	0.9184	-384.896
4271	11969	142	0.9315	-72.954
4271	11260	142	0.8856	-41.027
5209	15242	142	0.9223	0.000
4271	7696	142	1.0	0.000
2656	7696	142	0.9175	18.011
1355	14618	142	0.8808	-473.826
2694	15242	142	0.9111	-0.036
1355	2831	142	0.938	-72.954
7417	11260	142	0.8371	72.953
10441	11248	142	0.941	-18.011
7709	12651	142	0.9588	88.932
12651	14618	142	0.8808	-473.828
8428	12651	142	0.8172	202.913
11248	14618	142	0.8501	-496.842
11260	11969	142	0.8823	-31.927
2089	5209	142	0.9298	1.997
7417	11969	142	0.8573	41.027
970	5849	142	0.8379	-18.012
1355	8428	142	0.8172	-202.912
7417	7696	142	0.816	113.980
7696	11260	142	0.8856	-41.027
2831	9530	142	0.8722	-41.027
5209	6899	142	0.964	-23.016
6899	15242	142	0.9177	23.016
4271	7417	142	0.816	-113.980
2831	11248	142	0.9171	95.969
2831	10441	142	0.8217	113.980
2831	7891	142	0.8758	-113.980
7891	8428	142	0.9372	-15.977
7709	10441	142	0.8379	129.957
2656	11260	142	0.9101	-23.016
7709	8428	142	0.8971	-113.981
1355	11248	142	0.9703	23.015
2831	12651	142	0.938	72.955
7709	7891	142	0.8306	-98.004
2694	5209	142	0.964	-0.036
7891	9530	142	0.8842	72.954
11248	12651	142	0.9703	-23.014
2831	14618	142	0.9032	-400.872
11873	13698	143	0.9033	-86.001
6227	11873	143	0.8553	28.031
6227	13698	143	0.8733	-57.970
5362	14761	144	1.0	-0.001
4557	11448	145	0.9119	45.057
748	11448	145	0.928	17.026
11448	16020	145	0.7482	-13.978
748	4557	145	0.95	-28.031
5885	12455	146	0.8579	74.037
11332	13625	147	0.9269	0.000
5786	13625	147	0.9796	0.000
5786	11332	147	0.9302	0.000
1661	9296	148	0.9714	14.015
2508	2585	148	0.9615	-0.000
2508	3410	148	0.9781	0.000
1661	3026	148	0.9426	14.015
3410	6088	148	0.9147	-13.980
2926	6088	148	0.9259	19.963
2508	3600	148	0.9396	-13.979
2113	2508	148	0.8954	14.015
3873	15947	148	0.8787	-14.016
8106	10152	148	0.9424	86.016
8106	9296	148	0.9425	86.016
6088	9296	148	0.9289	-19.963
3600	8106	148	0.9452	-105.979
1661	2926	148	0.9659	14.015
1661	3873	148	0.8689	-21.022
1661	3463	148	0.9457	14.015
2585	3600	148	0.9193	-13.979
3026	6088	148	0.9133	19.963
3410	3463	148	0.8855	-33.943
3873	9296	148	0.8864	35.037
2113	3410	148	0.8893	14.016
3873	16362	148	0.9357	0.000
2926	9296	148	0.9799	-0.000
2926	3873	148	0.8868	-35.037
2113	4173	148	0.918	0.001
9296	10152	148	0.959	0.000
2926	8106	148	0.9411	-86.016
8976	12793	148	0.8514	104.026
3410	8106	148	0.9053	-119.959
3463	10152	148	0.9488	0.000
6062	8976	148	0.8693	0.000
6088	8106	148	0.9439	-105.979
3463	6088	148	0.9157	19.963
2926	3463	148	0.95	0.000
3026	3463	148	0.9479	-0.000
3873	10152	148	0.9031	35.037
6088	10152	148	0.9222	-19.963
3463	3600	148	0.9199	19.963
2508	8106	148	0.9191	-119.958
6062	8769	148	0.871	0.000
8769	8976	148	0.9184	0.000
3873	12793	148	0.9519	-0.000
3410	3600	148	0.9312	-13.980
2508	3026	148	0.8976	-33.942
3600	10152	148	0.9269	-19.963
2508	9296	148	0.8918	-33.943
2585	6088	148	0.9086	-13.979
2508	3463	148	0.892	-33.943
12793	16362	148	0.9244	0.000
2585	3410	148	0.9568	0.001
15947	16362	148	0.8956	14.016
2508	6088	148	0.9287	-13.979
3026	9296	148	0.9529	-0.000
3463	8106	148	0.9385	-86.016
12793	15947	148	0.8664	-14.015
3026	8106	148	0.9402	-86.016
3026	10152	148	0.9536	-0.000
3463	9296	148	0.9513	-0.000
3026	3410	148	0.893	33.943
8769	12793	148	0.8491	104.026
2113	2585	148	0.8793	14.015
1661	10152	148	0.9464	14.015
3600	9296	148	0.9252	-19.963
3873	8976	148	0.882	-104.026
3600	6088	148	0.9385	0.000
2508	10152	148	0.9048	-33.943
3026	3600	148	0.9286	19.963
2926	3600	148	0.9215	19.963
2926	10152	148	0.9593	0.000
2926	3026	148	0.9476	0.000
1661	8106	148	0.9226	-72.001
4431	15677	150	0.7175	-166.048
14491	14592	150	0.8204	-74.019
14175	15677	150	0.7175	-166.048
14491	14611	150	0.7482	165.064
14611	15073	150	0.7974	-17.027
14491	15677	150	0.7993	-222.057
14175	15009	150	0.7785	239.083
4431	15009	150	0.7785	239.083
14175	14592	150	0.7825	-18.011
14491	15031	150	0.8455	-148.037
4431	15031	150	0.7707	-92.029
15031	15677	150	0.8581	-74.019
14592	14611	150	0.7525	239.083
14592	15677	150	0.8778	-148.038
4431	14175	150	1.0	0.000
14494	14592	150	0.7903	-148.038
14611	15031	150	0.7644	-313.102
14175	15031	150	0.7707	-92.029
14494	14611	150	0.7343	91.046
14491	14494	150	0.7471	74.019
14652	15073	150	0.7708	-91.046
14592	15031	150	0.9196	-74.018
4431	14592	150	0.7825	-18.011
14494	15677	150	0.7579	-296.075
14494	15031	150	0.7863	-222.056
10742	11777	151	0.7808	85.853
16480	16604	152	0.818	-45.057
16095	16480	152	0.7627	-27.995
10950	12210	153	0.8999	-115.062
983	12247	153	0.8745	162.053
3570	8726	153	0.8995	-54.009
7040	10119	153	0.8643	-162.053
225	983	153	0.9364	-0.000
12247	16192	153	0.9011	15.995
3570	15868	153	0.8864	-54.009
3570	12210	153	0.9045	-54.008
983	5454	153	0.9051	30.011
14459	15868	153	0.9035	-14.016
983	7040	153	0.8643	162.053
225	13815	153	0.8787	161.921
3684	10119	153	0.8809	-162.053
7040	15258	153	0.8792	-26.015
14350	15258	153	0.8706	103.063
7040	13815	153	0.9378	-0.131
14416	16192	153	0.8822	130.042
15868	16007	153	0.8648	14.015
6929	12247	153	0.936	-15.995
15258	15868	153	0.893	-115.063
6929	14416	153	0.8812	-130.042
12210	14459	153	0.897	14.014
14459	16007	153	0.9352	-0.000
8726	14459	153	0.8679	14.016
14416	15993	153	0.9225	-0.000
8726	12210	153	0.9748	0.001
5454	10119	153	0.9051	-30.011
3684	7040	153	0.9608	-0.000
225	5454	153	0.877	30.010
2123	14350	153	0.9236	0.001
10950	15868	153	0.8789	-115.063
15040	15993	153	0.8869	-0.000
225	12247	153	0.9077	162.053
2123	15258	153	0.9168	103.064
15993	17246	153	0.8806	-15.995
3570	15258	153	0.8604	61.054
2123	10950	153	0.8952	103.063
983	3684	153	0.8817	162.053
8726	10950	153	0.9039	115.063
2123	8726	153	0.9485	-12.000
8726	15868	153	0.9481	-0.000
12210	16007	153	0.8819	14.014
2123	12210	153	0.9594	-11.998
2123	15868	153	0.9448	-12.000
3684	13815	153	0.948	-0.131
8726	14350	153	0.9156	12.000
14416	15040	153	0.8928	0.000
225	10119	153	0.9364	-0.001
12247	13815	153	0.9487	-0.132
10950	15258	153	0.945	0.000
3684	16192	153	0.8949	15.995
6929	15993	153	0.897	-130.042
14350	15868	153	0.9197	-12.000
3684	6929	153	0.942	15.996
7040	16192	153	0.9065	15.995
12210	14350	153	0.9256	11.999
6929	16192	153	0.9355	-0.001
225	7040	153	0.899	162.052
3684	12247	153	0.9784	0.000
10119	12247	153	0.8745	162.053
225	3684	153	0.9004	162.052
8726	15258	153	0.9189	115.063
12210	15868	153	0.9583	-0.001
2123	3570	153	0.904	42.009
12210	15258	153	0.92	115.062
6929	7040	153	0.9286	-15.996
983	10119	153	1.0	-0.000
12247	15258	153	0.8916	-26.016
14416	17246	153	0.8854	-15.995
7040	12247	153	0.9682	0.000
3684	15258	153	0.8859	-26.015
15993	16192	153	0.8815	130.042
17174	17213	157	0.9068	322.104
3461	12557	157	0.9042	10.009
4028	8345	157	0.9771	0.000
3698	12557	157	0.903	-27.011
3698	17114	157	0.9487	-1.021
4028	7847	157	0.9882	0.000
4247	12711	157	0.9191	-27.995
9100	10820	157	0.9016	-25.990
3461	10820	157	0.9091	10.009
960	12557	157	0.8845	-23.975
12711	17269	157	0.9137	27.995
3461	7847	157	1.0	-0.000
3698	4028	157	0.8872	-37.020
17114	17174	157	0.9068	-322.104
3698	8345	157	0.8843	-37.020
6772	12557	157	0.8845	-23.975
12557	17114	157	0.9069	25.990
252	12557	157	0.896	-26.027
12711	17114	157	0.8912	43.990
3461	17114	157	0.9164	36.000
7847	17114	157	0.9164	36.000
252	9651	157	0.961	-14.016
3461	4028	157	0.9882	-0.000
4028	17213	157	0.9071	36.000
10820	12557	157	0.9832	-0.000
3461	8345	157	0.9766	-0.000
6325	7847	157	0.8819	71.037
960	6772	157	1.0	0.000
4028	6325	157	0.8845	-71.037
17114	17213	157	1.0	0.000
3461	3698	157	0.8923	37.020
10820	17213	157	0.9136	25.990
252	3698	157	0.9562	0.984
10820	17114	157	0.9136	25.990
252	7280	157	0.8829	-30.010
252	5880	157	0.9089	-18.010
3698	10820	157	0.9038	-27.011
3698	17213	157	0.9487	-1.021
3461	17213	157	0.9164	36.000
7847	17213	157	0.9164	36.000
12711	17213	157	0.8912	43.990
3461	6325	157	0.8819	-71.037
4028	12557	157	0.8954	10.009
8345	12557	157	0.8866	10.009
252	10820	157	0.899	-26.027
8345	10820	157	0.8914	10.010
12557	17213	157	0.9069	25.990
4028	17114	157	0.9071	36.000
7847	12557	157	0.9042	10.009
5880	6893	157	0.9204	0.984
3698	7847	157	0.8923	-37.020
252	6893	157	0.9189	-17.026
4028	10820	157	0.9015	10.010
7847	8345	157	0.9766	0.000
4247	17269	157	0.9777	0.000
7847	10820	157	0.9091	10.010
9666	16820	158	0.8209	0.000
9666	17093	158	0.7892	63.068
16235	17093	158	0.9144	-0.000
16820	17093	158	0.8111	63.068
9666	16235	158	0.7596	63.068
16235	16820	158	0.791	-63.068
6870	15375	159	0.7211	-86.000
6870	10275	159	0.9633	-162.053
10275	15375	159	0.7391	76.053
9321	13480	159	0.8072	-132.042
2140	10452	159	0.8759	-76.052
2140	6922	159	0.8657	86.000
3425	10275	159	0.8355	30.010
6922	10452	159	0.945	-162.052
3834	13480	159	0.7445	116.010
6870	9321	159	0.9322	-0.000
3834	9321	159	0.8238	248.053
3834	6870	159	0.8234	248.053
3425	6922	159	0.7376	132.042
9321	10275	159	0.9181	-162.053
6870	13480	159	0.8415	-132.043
3425	10452	159	0.8628	-30.011
3834	15375	159	0.8288	162.053
9321	15375	159	0.7185	-86.000
3834	10275	159	0.8273	86.000
10275	13480	159	0.8684	30.010
9291	14016	160	0.7169	283.091
13911	14016	160	0.7622	2.015
13911	16162	160	0.762	2.016
13911	14136	160	0.7906	-0.000
12990	13918	160	0.8739	0.000
13911	13918	160	0.7539	2.016
9929	12990	160	0.7543	18.010
11138	14016	160	0.7556	-0.000
9291	13918	160	0.7187	283.091
9929	16162	160	0.7674	18.010
13918	14016	160	0.9206	-0.000
9291	16162	160	0.7358	283.091
2708	14136	160	0.8447	30.010
11138	13918	160	0.7185	-0.000
12990	14016	160	0.8757	-0.000
13918	14136	160	0.7071	-2.016
14016	16162	160	0.8247	0.000
9291	9929	160	0.7458	265.081
9929	13918	160	0.7097	18.010
2708	13911	160	0.7854	30.010
11138	16162	160	0.7199	0.000
12990	16162	160	0.8021	0.000
13918	16162	160	0.8206	0.000
5910	7910	161	0.9247	-0.001
2285	5910	161	0.8356	308.112
391	10859	162	0.9713	15.995
1353	3812	162	0.9578	-10.020
2982	3786	162	0.9669	14.017
1353	10859	162	0.96	-48.036
3812	9302	162	0.9497	-86.073
3812	11033	162	0.9539	16.067
1353	9330	162	0.9477	-37.978
3786	9302	162	0.9497	-86.073
3812	16706	162	0.9668	24.036
9330	10897	162	0.9506	-48.220
301	16706	162	0.9672	17.990
1353	7288	162	0.954	32.062
2982	3812	162	0.9669	14.017
1353	3786	162	0.9578	-10.020
301	3812	162	0.9605	-6.047
3786	3812	162	1.0	-0.000
3812	7288	162	0.9435	42.082
301	3786	162	0.9605	-6.047
3786	9979	162	0.977	11.004
3786	11033	162	0.9539	16.067
3812	9979	162	0.977	11.004
1353	9362	162	0.9625	30.047
301	7288	162	0.951	36.035
301	1353	162	0.9568	3.973
5366	9302	162	0.9435	-76.124
3786	16706	162	0.9668	24.036
3786	7288	162	0.9435	42.082
7840	14676	165	0.9062	-13.980
1370	8702	165	0.9026	-76.105
3538	9437	165	0.9154	-81.080
11309	13361	165	0.901	-0.000
10899	13906	165	0.9032	0.000
8702	13026	165	0.9327	-18.008
3538	8702	165	0.9338	18.008
1370	4454	165	0.9201	-94.114
2798	5532	165	0.9439	-68.064
3843	7840	165	0.9053	3.995
2798	2929	165	0.9059	68.063
3538	13026	165	0.9526	-0.000
13026	14150	165	0.9141	15.994
2211	5532	165	0.9047	-12.039
15154	16372	165	0.9039	-68.062
927	7840	165	0.9254	136.126
2211	16372	165	0.9306	-0.001
1427	1554	165	0.9236	-14.016
1427	7639	165	0.9112	-0.000
4414	6340	165	0.91	0.000
3538	14150	165	0.9069	15.994
6340	10887	165	0.9133	0.000
898	4880	165	1.0	-0.000
10887	11174	165	0.901	-0.000
927	3843	165	0.9009	132.131
8426	9643	165	0.9168	0.000
1554	13361	165	0.9058	-18.010
2798	16372	165	0.9115	-56.026
314	7840	165	0.9372	136.126
334	7840	165	0.9144	13.980
6355	13361	165	0.947	-0.000
3276	4454	165	0.9227	-92.097
3538	13261	165	0.9329	-81.080
4454	8702	165	0.9315	18.009
4454	9437	165	0.9124	-81.080
7840	9643	165	0.9169	2.015
2798	11425	165	0.9061	68.062
1370	16372	165	0.9181	68.063
2929	15154	165	0.9086	-56.026
927	13906	165	0.9142	136.126
314	16770	165	0.9068	0.000
4880	8702	165	0.9069	-66.048
4414	13361	165	0.9057	-18.010
1370	2211	165	0.9176	68.064
1488	14150	165	0.9028	97.073
2929	11425	165	0.95	-0.000
2929	6574	165	0.9049	-68.062
2211	15154	165	0.9223	68.061
17	13026	165	0.9027	-160.161
10134	13026	165	0.9023	-160.160
1370	5532	165	0.9106	56.025
6574	11425	165	0.918	68.062
3276	3538	165	0.9193	-92.097
10989	16732	165	0.9136	0.000
898	8702	165	0.9069	-66.048
7840	13906	165	0.9516	0.000
8702	13261	165	0.9282	-99.088
1427	10989	165	0.9297	-0.000
6340	11174	165	0.9048	0.000
334	1554	165	0.9049	0.000
4414	6355	165	0.9036	-18.009
334	680	165	0.9341	0.000
412	927	165	0.9165	18.011
927	4558	165	0.915	136.126
9437	13026	165	0.926	81.080
9437	13261	165	0.9278	0.000
7840	8426	165	0.9104	2.015
11247	13361	165	0.9561	0.001
314	4558	165	0.9257	136.126
1554	4414	165	0.921	-0.000
4558	9643	165	0.9034	2.015
3538	4454	165	0.9518	-0.001
314	927	165	0.9113	0.000
9684	14871	165	0.9205	-42.010
1554	6355	165	0.9073	-18.010
4414	10887	165	0.9075	0.000
1370	13026	165	0.9061	-94.113
4454	14150	165	0.9071	15.994
1370	1702	165	0.9015	0.000
6355	11309	165	0.9316	-0.000
4454	5532	165	0.908	150.138
1370	16854	165	0.9014	136.126
13026	13261	165	0.9324	-81.080
3276	9437	165	0.9014	-173.177
4558	7840	165	0.9386	0.000
3843	13906	165	0.902	3.995
7639	9684	165	0.9027	-2.015
2798	3538	165	0.9106	-218.202
1370	3538	165	0.9149	-94.113
5642	16732	165	0.9082	30.010
3276	8702	165	0.9041	-74.088
16218	16770	165	1.0	-0.000
4880	16218	165	0.9013	-2.015
314	16218	165	0.9068	0.000
8702	9437	165	0.9056	-99.089
898	16770	165	0.9013	-2.016
1427	16732	165	0.9118	0.000
17	3276	165	0.9295	-68.064
1554	6340	165	0.9076	-0.000
4414	11247	165	0.9071	-18.010
4880	16770	165	0.9013	-2.015
1488	13261	165	0.9027	-0.000
2211	6574	165	0.9223	56.026
2798	3276	165	0.9032	-126.105
4558	13906	165	0.9041	0.000
1554	11247	165	0.925	-18.011
5945	11527	165	0.9113	-0.000
2211	2798	165	0.9243	56.025
2798	4454	165	0.9113	-218.202
3538	5532	165	0.9077	150.138
2211	16854	165	0.9084	68.062
6574	16372	165	0.9076	-56.027
898	16218	165	0.9013	-2.015
6355	11247	165	0.9582	-0.001
3276	13026	165	0.9077	-92.097
4880	14150	165	0.9045	-68.062
5532	6574	165	0.9514	68.065
4454	13026	165	0.9518	0.000
6340	11247	165	0.9023	-18.010
3276	10134	165	0.9315	68.063
4454	13261	165	0.9268	-81.079
15154	16854	165	0.931	0.001
9437	14150	165	0.9097	97.074
2798	6574	165	0.9665	0.001
11247	11309	165	0.9201	0.001
5945	8426	165	0.9125	-120.131
17	10134	165	0.9298	-0.001
17	2798	165	0.9042	58.041
898	14150	165	0.9045	-68.063
6383	7057	166	0.783	-299.085
8685	16361	166	0.7881	63.069
6383	9086	166	0.7854	2.016
9086	17177	166	0.7893	-18.011
7057	12464	166	0.803	345.055
7057	17177	166	0.8288	283.091
6632	7057	166	0.8288	-283.091
6383	17177	166	0.7855	-15.995
7057	9086	166	0.8172	301.101
8685	17177	166	0.7278	279.292
7057	8198	166	0.8172	301.102
6383	15348	166	0.8128	-283.090
6383	6632	166	0.7855	-15.994
7057	15348	166	0.7301	15.995
8713	17095	166	0.7415	-54.010
6383	12464	166	0.8353	45.969
8198	9086	166	1.0	-0.000
6632	9086	166	0.7893	18.010
8198	17177	166	0.7893	-18.011
8198	12464	166	0.788	43.953
909	17095	166	0.706	15.996
6632	8685	166	0.7278	-279.293
6632	17177	166	1.0	-0.000
12464	15348	166	0.7788	-329.060
6632	8198	166	0.7893	18.010
909	12464	166	0.7133	115.064
6383	8198	166	0.7854	2.016
9086	12464	166	0.788	43.953
6883	11947	167	0.8035	-42.010
2072	6645	167	0.8599	120.044
677	6645	167	0.8745	42.012
677	2311	167	0.8807	84.020
677	2434	167	0.8539	15.995
4202	6645	167	0.8764	-1.977
2072	6709	167	0.8451	-26.016
2311	2403	167	0.872	0.001
2651	7549	167	0.808	1.979
2903	8175	167	0.7862	-42.010
2403	4202	167	0.8849	-40.032
677	7843	167	0.877	42.010
2019	4202	167	0.9209	42.013
8478	11496	167	0.9316	-42.011
2240	11605	167	0.7973	204.065
2172	2206	167	0.9065	-15.997
7843	8478	167	0.9071	-40.031
8175	9529	167	0.9209	-40.033
2311	11496	167	0.8641	-124.052
677	2019	167	0.8932	1.976
2311	2336	167	0.8807	-84.019
2019	8478	167	0.9131	0.003
7549	9783	167	0.7883	-162.052
2206	6709	167	0.804	-68.026
7549	9064	167	0.7945	-2.015
2311	7843	167	0.8397	-42.010
2651	2685	167	0.7942	0.001
2206	2311	167	0.8371	120.041
2403	6645	167	0.8743	-42.009
677	2336	167	1.0	0.000
2019	2403	167	0.8764	82.044
9529	11915	167	0.9217	15.996
2403	6883	167	0.8528	42.011
2434	2685	167	0.8136	42.010
4202	8478	167	0.9075	-42.010
2651	6035	167	0.7891	42.010
2185	2434	167	0.869	-14.015
6645	11496	167	0.8546	-82.044
2072	2206	167	0.9115	42.010
2185	8175	167	0.8908	-15.995
2434	7549	167	0.7832	43.989
2311	4202	167	0.8746	-40.031
2240	2651	167	0.7973	120.043
4202	7843	167	0.8804	-1.979
2072	2311	167	0.8371	162.052
677	8175	167	0.9296	14.015
2685	7843	167	0.83	-15.995
2685	7549	167	0.9026	1.979
2043	2388	167	0.7929	15.994
9529	11496	167	0.945	-14.014
677	4202	167	0.8684	43.988
677	8478	167	0.9159	1.978
2185	11915	167	0.9121	-40.032
2336	8478	167	0.9159	1.978
2403	8478	167	0.8655	-82.042
2172	6709	167	0.8679	-84.023
2336	7843	167	0.877	42.010
6645	8478	167	0.8637	-40.033
2019	7843	167	0.8772	40.034
2336	6645	167	0.8745	42.011
2019	2336	167	0.8932	-1.976
8175	11915	167	0.8245	-24.037
2019	2072	167	0.8583	-80.008
2172	2240	167	0.899	-42.013
2336	8175	167	0.9296	14.015
2025	2043	167	0.9308	-40.032
2240	6709	167	0.8367	-42.010
2072	2240	167	0.8893	15.994
2311	8478	167	0.8771	-82.041
2019	11496	167	0.9112	-42.008
6883	11605	167	0.8097	15.995
2336	2434	167	0.8539	15.994
2185	9529	167	0.8556	-56.028
2072	2403	167	0.8398	162.052
7843	11496	167	0.8986	-82.042
677	11496	167	0.9457	-40.032
6035	7549	167	0.7928	-40.031
2336	11496	167	0.9457	-40.033
2172	7549	167	0.807	80.009
2172	11605	167	0.84	162.052
2311	6645	167	0.8731	-42.008
2019	6645	167	0.9052	40.036
2403	11947	167	0.8464	0.001
2206	2403	167	0.8667	120.042
4202	7549	167	0.8972	15.995
2434	6709	167	0.8357	-120.042
6709	7549	167	0.7925	164.031
7549	11605	167	0.8899	82.043
2685	6709	167	0.8076	-162.053
2685	11605	167	0.8319	84.021
2072	11496	167	0.833	38.000
2903	9529	167	0.8334	-82.043
2336	4202	167	0.8684	43.988
2025	6709	167	0.7912	15.995
2434	2651	167	0.7852	42.010
2019	2311	167	0.866	82.044
4202	11496	167	0.8702	-84.021
2651	6645	167	0.8618	-15.993
3763	13431	168	0.7819	-35.890
14983	17322	168	0.7579	-26.883
3763	4290	168	0.731	-116.084
3763	14983	168	0.8932	98.023
3763	16009	168	0.8384	-0.027
13366	13431	168	0.796	-0.021
7889	13431	168	0.7286	-75.892
8784	9441	169	0.911	17.027
9441	13681	169	0.8764	152.011
9441	13237	169	0.8361	-17.027
9441	12090	169	0.8409	-17.027
8784	12090	169	0.8603	-0.000
8784	13681	169	0.8566	169.038
16271	16352	170	0.8886	-14.014
1117	5169	170	0.7789	-12.000
5169	16352	170	0.7463	-64.031
1117	17288	170	1.0	0.000
5169	17288	170	0.7789	12.000
16281	16352	170	0.7767	-179.079
262	7221	171	0.85	-187.049
1028	11893	171	0.7998	-187.047
387	11205	171	0.8122	14.015
262	9973	171	0.7845	-187.050
7221	11893	171	0.7994	158.021
1407	7221	171	0.8201	-156.007
7221	9973	171	0.8812	-0.001
387	1407	171	0.7732	32.027
387	7221	171	0.7448	-123.980
1028	12096	171	0.7466	-201.063
1139	9973	171	0.81	-25.980
7221	12096	171	0.7247	144.006
1139	7221	171	0.8354	-25.979
387	11893	171	0.7311	34.041
9973	11893	171	0.7908	158.022
246	9973	171	0.778	-144.007
1407	12096	171	0.7374	-12.001
1407	11893	171	0.8781	2.015
1407	9973	171	0.789	-156.008
9973	12096	171	0.7432	144.007
262	1139	171	0.7633	-161.070
1407	11205	171	0.7446	-18.012
246	1028	171	0.7505	201.063
246	1407	171	0.796	12.001
11893	12096	171	0.8653	-14.015
246	12096	171	0.8582	0.000
11205	11893	171	0.7413	20.026
246	7221	171	0.7586	-144.006
1139	1407	171	0.7004	130.028
262	1407	171	0.7348	-31.042
246	11893	171	0.9027	14.015
6780	8265	172	0.8017	30.010
6798	8158	172	0.8328	30.010
8158	8265	172	0.813	54.048
6780	6798	172	0.8511	-54.047
6780	8772	172	0.8218	-162.052
6798	12700	172	0.843	-43.990
12107	12359	173	0.8023	-17.027
1915	12359	173	0.7653	23.003
1915	4541	173	0.7611	-0.001
840	12359	173	0.8037	28.031
840	13496	173	0.797	-16.957
1295	12359	173	0.7699	62.016
4541	4944	173	0.7659	-2.015
840	2244	173	0.8127	-31.990
840	4944	173	0.8066	3.013
1915	4944	173	0.8109	-2.016
1915	13496	173	0.8061	-21.986
525	4944	173	0.7796	-102.067
840	9814	173	0.861	17.028
525	840	173	0.8043	-105.079
1915	12107	173	0.7677	40.029
4944	12359	173	0.7568	25.019
1295	12107	173	0.772	79.042
7376	16345	175	0.9465	-0.000
6792	12410	175	0.9805	14.016
4931	14603	175	0.967	-0.000
3820	14975	175	0.942	12.000
8940	10876	175	0.9516	-21.984
12941	13344	175	0.9602	-70.078
2927	4584	175	0.9528	0.000
2289	4931	175	0.9634	363.183
6992	16140	175	0.9636	-5.953
12340	17233	175	0.9526	-137.203
2486	6792	175	1.0	0.000
2486	6992	175	0.9822	14.016
7706	8940	175	0.9502	-1.070
4677	14603	175	0.9558	-28.031
1706	16345	175	0.947	33.984
1706	4931	175	0.9537	-43.990
4628	10876	175	0.9694	5.953
1706	2085	175	0.9601	62.016
4584	4931	175	0.9554	-14.015
12410	12941	175	0.9689	42.047
12206	14677	175	0.9454	144.951
12941	14603	175	0.9552	-106.005
2927	4628	175	0.9505	43.990
13344	14603	175	0.9611	-35.927
2085	14603	175	0.9545	-106.006
2486	12410	175	0.9805	14.016
2927	4931	175	0.9625	-14.015
2085	4677	175	0.9581	-77.975
2927	9045	175	0.9551	-349.167
1790	14928	175	0.9516	88.031
12340	14677	175	0.9493	-95.156
4584	14603	175	0.9577	-14.016
3831	5800	175	0.9626	28.032
3831	15832	175	0.9699	-28.031
3831	10876	175	0.9751	-56.062
12410	16345	175	0.9546	14.016
2247	3831	175	0.966	243.163
6976	14603	175	0.9622	-28.031
4677	12941	175	0.953	77.974
1706	16140	175	0.9683	14.016
4628	16140	175	0.9733	-0.000
2274	4628	175	0.9684	305.178
2085	12410	175	0.9718	-42.047
6992	12941	175	0.9664	42.047
2085	2486	175	0.9833	-56.063
13344	16345	175	0.9461	42.047
1258	1790	175	0.9654	-40.030
1706	4628	175	0.9724	14.016
2486	16345	175	0.963	28.031
6992	10876	175	0.977	0.000
